date,return
2020-01-02,0.004989829193496158
2020-01-03,-0.005323519916796557
2020-01-06,0.005088075803563925
2020-01-07,0.0013512802850292685
2020-01-08,0.005982764053747984
2020-01-09,0.006953399033122435
2020-01-10,-0.003600434578969402
2020-01-13,0.008556294059646958
2020-01-14,0.003226333005811776
2020-01-15,0.004518453553184593
2020-01-16,0.00617900703958251
2020-01-17,0.005153260688062447
2020-01-21,0.0022665634650319262
2020-01-22,0.0034200892581536108
2020-01-23,0.001350142039370437
2020-01-24,-0.007638357824900698
2020-01-27,-0.013326382126138143
2020-01-28,0.009492738783773925
2020-01-29,-0.004360840388399175
2020-01-30,0.0034815916497031533
2020-01-31,-0.013215558535413069
2020-02-03,0.013255667356910885
2020-02-04,0.019349876313551166
2020-02-05,0.007435335632907988
2020-02-06,0.0019644321259863267
2020-02-07,-0.007255367003012722
2020-02-10,0.00895118273434204
2020-02-11,0.0009053111296256369
2020-02-12,0.005659082614358259
2020-02-13,0.0016473255651329815
2020-02-14,0.0013183788647605536
2020-02-18,8.182084197390165e-05
2020-02-19,0.005533641840830045
2020-02-20,-0.006239958664511467
2020-02-21,-0.0070236707642329565
2020-02-24,-0.02995649431031392
2020-02-25,-0.025637544139918502
2020-02-26,-0.0016633487357586838
2020-02-27,-0.04365301762936877
2020-02-28,-0.012107004323479794
2020-03-02,0.044873456367414744
2020-03-03,-0.022954195208966643
2020-03-04,0.04927179769513922
2020-03-05,-0.03220687327599726
2020-03-06,-0.014688732819327314
2020-03-09,-0.07086023738745058
2020-03-10,0.0510627940827793
2020-03-11,-0.04724657338683464
2020-03-12,-0.0957678367422164
2020-03-13,0.08559006984488604
2020-03-16,-0.12677126002952344
2020-03-17,0.06344054862305029
2020-03-18,-0.05486546716068157
2020-03-19,0.023297552839477282
2020-03-20,-0.0427065220024225
2020-03-23,-0.02047721007313438
2020-03-24,0.09110335521522445
2020-03-25,0.017215654066262805
2020-03-26,0.07177223239953588
2020-03-27,-0.03830458865272715
2020-03-30,0.029531217765269756
2020-03-31,-0.01809274061291112
2020-04-01,-0.03749042468698888
2020-04-02,0.019457720872515794
2020-04-03,-0.014508025088829986
2020-04-06,0.07680075001589325
2020-04-07,-0.004583129775090365
2020-04-08,0.033939428204327604
2020-04-09,0.012663383661840343
2020-04-13,-0.004380612553056611
2020-04-14,0.025642625902334393
2020-04-15,-0.018021299021683944
2020-04-16,0.008631520967385415
2020-04-17,0.03330813048879582
2020-04-20,-0.019877242906859
2020-04-21,-0.03124297136312485
2020-04-22,0.02591204995669803
2020-04-23,-0.003130861361052301
2020-04-24,0.012629394773482846
2020-04-27,0.01605012440641881
2020-04-28,-0.005925352678514603
2020-04-29,0.027403730941517275
2020-04-30,-0.015292155373830857
2020-05-01,-0.02601839130333351
2020-05-04,0.0032735181497144062
2020-05-05,0.010660394111309592
2020-05-06,-0.004790942642645074
2020-05-07,0.011078770567551233
2020-05-08,0.018044570677662148
2020-05-11,-0.0003917485513547785
2020-05-12,-0.019087136586687568
2020-05-13,-0.01616450768384714
2020-05-14,0.012394573966096561
2020-05-15,0.003982146768645816
2020-05-18,0.0322656947752465
2020-05-19,-0.013663605494856877
2020-05-20,0.008035255852342571
2020-05-21,-0.00788986961321395
2020-05-22,-0.0004107812683671196
2020-05-26,0.013894017553644273
2020-05-27,0.022811094507687566
2020-05-28,-0.0027872638096186906
2020-05-29,0.005285827258624939
2020-06-01,0.0003849157548889816
2020-06-02,0.008443682181267873
2020-06-03,0.017800114525192146
