date,return
2020-01-02,0.00926203275610421
2020-01-03,-0.005240364675570033
2020-01-06,0.0004897607012446187
2020-01-07,0.001809842602462008
2020-01-08,0.00607549889841801
2020-01-09,0.007724923656066138
2020-01-10,-0.0018863823529411804
2020-01-13,0.009918764705882342
2020-01-14,-0.0013554117647058897
2020-01-15,0.0008502352941176373
2020-01-16,0.00928636669325083
2020-01-17,0.00620014335727097
2020-01-21,-0.001099770785007265
2020-01-22,0.0036532718583851703
2020-01-23,0.0005244613128645918
2020-01-24,-0.009846630530498982
2020-01-27,-0.015017012987013008
2020-01-28,0.012829753246753247
2020-01-29,-0.002533623376623366
2020-01-30,0.00022537662337662745
2020-01-31,-0.018566870495701486
2020-02-03,0.010593239436619715
2020-02-04,0.018602014084507054
2020-02-05,0.00725781690140845
2020-02-06,0.0026167746478873385
2020-02-07,-0.0023660109708256716
2020-02-10,0.01023927390259335
2020-02-11,0.00204781277207629
2020-02-12,0.0049678561199905085
2020-02-13,0.0018755756779145747
2020-02-14,0.002609574383693282
2020-02-18,-0.001235771428571426
2020-02-19,0.00847142857142857
2020-02-20,-0.006847042857142862
2020-02-21,-0.01173165714285715
2020-02-24,-0.03239637142857142
2020-02-25,-0.031231357142857172
2020-02-26,-0.0008748714285714238
2020-02-27,-0.046899214285714294
2020-02-28,-0.004323428571428571
2020-03-02,0.049055300770806436
2020-03-03,-0.026690833485490704
2020-03-04,0.043213841329180505
2020-03-05,-0.03125467999028304
2020-03-06,-0.018173923347080154
2020-03-09,-0.07549539951378284
2020-03-10,0.045052157875437183
2020-03-11,-0.04056272363317778
2020-03-12,-0.09323089300770063
2020-03-13,0.09191355962216624
2020-03-16,-0.11420076043018196
2020-03-17,0.0661687027027027
2020-03-18,-0.04845093243243243
2020-03-19,0.0006879729729729707
2020-03-20,-0.04623705405405408
2020-03-23,-0.019060227548316933
2020-03-24,0.0891675971504334
2020-03-25,0.012054340446567096
2020-03-26,0.06297649248829189
2020-03-27,-0.025654260455914384
2020-03-30,0.032234014933093635
2020-03-31,-0.01922521045245764
2020-04-01,-0.04390739412922779
2020-04-02,0.02386344157396822
2020-04-03,-0.013191169258439918
2020-04-06,0.07016924616302696
2020-04-07,-0.009848324050021865
2020-04-08,0.03281775895711857
2020-04-09,0.00925184419774993
2020-04-13,-0.006456123912184336
2020-04-14,0.03430612725831383
2020-04-15,-0.014752095675012757
2020-04-16,0.017319892724318733
2020-04-17,0.026489289826882874
2020-04-20,-0.017885106040960313
2020-04-21,-0.032229040997410155
2020-04-22,0.03366973176295761
2020-04-23,-0.004852780252135595
2020-04-24,0.014106629040795515
2020-04-27,0.01625957280802719
2020-04-28,-0.007988944852889717
2020-04-29,0.017553680244938627
2020-04-30,-0.018491034455224518
2020-05-01,-0.022334381470485103
2020-05-04,0.006019152923323355
2020-05-05,0.016825366717630852
2020-05-06,-0.004462356164383572
2020-05-07,0.01407452054794522
2020-05-08,0.01583008219178081
2020-05-11,0.0072611780821917795
2020-05-12,-0.019957991795962644
2020-05-13,-0.012871632276461934
2020-05-14,0.013406389201805652
2020-05-15,0.00590010578776079
2020-05-18,0.027154364847400213
2020-05-19,-0.008599870184241984
2020-05-20,0.013257138674456239
2020-05-21,-0.010231393243815242
2020-05-22,0.0034088690316419097
2020-05-26,0.0028256940404960264
2020-05-27,0.01563151041403507
2020-05-28,0.0011521470223604183
2020-05-29,0.010350015958179585
2020-06-01,0.00468784454088551
2020-06-02,0.006332349911953699
2020-06-03,0.012805113557506537
2020-06-04,-0.0044271953631929125
2020-06-05,0.0200748046978659
2020-06-08,0.0070257741685391135
2020-06-09,-0.0036717096425663946
2020-06-10,0.00038420550385016936
2020-06-11,-0.05510464362137636
2020-06-12,0.011111279451755322
2020-06-15,0.01250339038899035
2020-06-16,0.01926479780144553
2020-06-17,0.0003289345242054249
2020-06-18,-0.00012966649750850408
2020-06-19,-0.0021069263648854026
2020-06-22,0.006240283943117481
2020-06-23,0.001734503752786776
2020-06-24,-0.021990365165951202
2020-06-25,0.013079868923257035
2020-06-26,-0.02491156303283301
2020-06-29,0.011623838753551654
2020-06-30,0.018450776238934846
2020-07-01,0.006882686697156945
2020-07-02,0.005028709132071778
2020-07-06,0.015034992898654901
2020-07-07,-0.00577888568979249
2020-07-08,0.010594512943006285
2020-07-09,-0.004107393750341201
2020-07-10,0.008506360517727154
2020-07-13,-0.009035500294287572
2020-07-14,0.014892135609515227
2020-07-15,0.009761114131432429
2020-07-16,-0.001331007896149474
2020-07-17,0.007216039156518077
2020-07-20,0.0065348003248327565
2020-07-21,0.0011446683443646945
2020-07-22,0.004564497684735994
2020-07-23,-0.013221677163514139
2020-07-24,-0.00821297468288901
2020-07-27,0.012201888601063728
2020-07-28,-0.007815344743257267
2020-07-29,0.013350856742307148
2020-07-30,0.0004465523852803872
2020-07-31,0.0004301907116944137
2020-08-03,0.01104180955238035
2020-08-04,0.004803309306536163
2020-08-05,0.005725180175233763
2020-08-06,0.003472575686916772
2020-08-07,0.0018932919985033905
2020-08-10,0.00033647515770418823
2020-08-11,-0.010705563679265045
2020-08-12,0.018073049868726772
2020-08-13,0.000493660758519033
2020-08-14,0.0007018444644052743
2020-08-17,0.008474005059484504
2020-08-18,-0.0008892517035110973
2020-08-19,-0.0009800368536086797
2020-08-20,0.0022143310567195374
2020-08-21,0.003161787831612237
2020-08-24,0.00559868559716927
2020-08-25,0.004989596767488654
2020-08-26,0.007343634840683631
2020-08-27,0.0030020472991667585
2020-08-28,0.005929259625370243
2020-08-31,0.00035912665273937544
2020-09-01,0.013109639479941575
2020-09-02,0.01227594731759448
2020-09-03,-0.03320790199666082
2020-09-04,-0.007216126533670963
2020-09-08,-0.02833571461404048
