date,return
2020-01-02,0.006590853501980269
2020-01-03,-0.005677827514010132
2020-01-06,0.00453301648220685
2020-01-07,-0.001731182021258517
2020-01-08,0.004366504562972293
2020-01-09,0.007451135501735388
2020-01-10,-0.002363360655737712
2020-01-13,0.00875198360655736
2020-01-14,-0.0005498852459016558
2020-01-15,0.0005886557377049256
2020-01-16,0.007272908099924511
2020-01-17,0.004478461650384411
2020-01-21,-0.000400644052750314
2020-01-22,0.0017693194101955222
2020-01-23,-0.0003194647432284878
2020-01-24,-0.008975378152602475
2020-01-27,-0.013957190279084696
2020-01-28,0.008830398604454115
2020-01-29,-0.0022574101695743516
2020-01-30,0.004880595208844125
2020-01-31,-0.014925476640685671
2020-02-03,0.009522286207132427
2020-02-04,0.013557912257009572
2020-02-05,0.007906334334738668
2020-02-06,0.0030017628478345264
2020-02-07,-0.0028503923219684374
2020-02-10,0.007819148260288336
2020-02-11,0.0014120008007024872
2020-02-12,0.006100536234776222
2020-02-13,0.0010643806843407752
2020-02-14,0.00315057335392122
2020-02-18,0.00025918557776404146
2020-02-19,0.0053045248025163985
2020-02-20,-0.0046741067771697556
2020-02-21,-0.0079946065499498
2020-02-24,-0.03261819177620412
2020-02-25,-0.031244803278688553
2020-02-26,-0.001554557377049174
2020-02-27,-0.0442823606557377
2020-02-28,-0.010506967213114726
2020-03-02,0.0488776255845309
2020-03-03,-0.02848500123472707
2020-03-04,0.04674121884369606
2020-03-05,-0.03171087734546342
2020-03-06,-0.0172297402364259
2020-03-09,-0.06591249615961874
2020-03-10,0.04694474164758187
2020-03-11,-0.041383284041147855
2020-03-12,-0.09342537631093459
2020-03-13,0.08814139884505157
2020-03-16,-0.11590509105301061
2020-03-17,0.06440751539354322
2020-03-18,-0.046882008930900596
2020-03-19,0.0038119297900524483
2020-03-20,-0.0440784565875684
2020-03-23,-0.01445467383456749
2020-03-24,0.07443738754046064
2020-03-25,-0.00961981532021092
2020-03-26,0.05949140882338125
2020-03-27,-0.026588254263274345
2020-03-30,0.0368970992576594
2020-03-31,-0.015182445505787647
2020-04-01,-0.0430429590316901
2020-04-02,0.024770422907679817
2020-04-03,-0.01376873939874085
2020-04-06,0.0639738126660211
2020-04-07,-0.013524454197049677
2020-04-08,0.025724651305636167
2020-04-09,0.00859689208912798
2020-04-13,-0.001767348291630346
2020-04-14,0.037482318349757356
2020-04-15,-0.012724425699652998
2020-04-16,0.017449953729945608
2020-04-17,0.017320159139628165
2020-04-20,-0.013677203028350047
2020-04-21,-0.029396062283828437
2020-04-22,0.026030952815292184
2020-04-23,-0.008035827792572753
2020-04-24,0.015132751050651773
2020-04-27,0.012678165210229742
2020-04-28,-0.013257821678386704
2020-04-29,0.012514117275545057
2020-04-30,-0.005667329360146206
2020-05-01,-0.02253082154947085
2020-05-04,0.007564608450227297
2020-05-05,0.016218855903123476
2020-05-06,-0.005599681850104582
2020-05-07,0.010981089789519501
2020-05-08,0.008811936561647965
2020-05-11,0.010007569580084941
2020-05-12,-0.015229953832223803
2020-05-13,-0.010011376872625856
2020-05-14,0.009296329114184577
2020-05-15,0.01032000172032485
2020-05-18,0.016273854402900204
2020-05-19,-0.008243140293357747
2020-05-20,0.008232145808548414
2020-05-21,-0.007007149718372839
2020-05-22,0.0037097570300390855
2020-05-26,-0.0023022162339955067
2020-05-27,0.012915813328148017
2020-05-28,0.0043878579353207
2020-05-29,0.009753823030610165
2020-06-01,0.0007239997959900838
2020-06-02,0.0042570603277601645
2020-06-03,0.00494433140230278
2020-06-04,-0.009592250069740762
2020-06-05,0.016079381684387627
2020-06-08,0.007040329453920535
2020-06-09,-0.00235154451339895
