date,return
2020-01-02,0.006725711219091418
2020-01-03,-0.006203391688984813
2020-01-06,0.0039053014682205326
2020-01-07,-0.0019452073721429274
2020-01-08,0.005626840277869257
2020-01-09,0.006634279787931598
2020-01-10,-0.0030974623944112103
2020-01-13,0.006308019221875342
2020-01-14,-0.000559498371154537
2020-01-15,0.002761321606287268
2020-01-16,0.007949185262460275
2020-01-17,0.0041933346840799844
2020-01-21,-0.0022197321689189546
2020-01-22,0.002500241611032755
2020-01-23,-9.100484082289183e-05
2020-01-24,-0.010641933987741352
2020-01-27,-0.013221856866773685
2020-01-28,0.008270992588323077
2020-01-29,-0.004191390742132919
2020-01-30,0.004080912033922968
2020-01-31,-0.018798512806038826
2020-02-03,0.008121986830332766
2020-02-04,0.014233403661292065
2020-02-05,0.011459040406499527
2020-02-06,0.003222628021427446
2020-02-07,-0.0049936797632616926
2020-02-10,0.0068184484465280415
2020-02-11,0.0034102301165959696
2020-02-12,0.004896919236560359
2020-02-13,1.3323891658334686e-05
2020-02-14,0.0029062596003846105
2020-02-18,-0.001789266649159146
2020-02-19,0.005723898390460759
2020-02-20,-0.004883294219402575
2020-02-21,-0.008826467591855696
2020-02-24,-0.033868959412907226
2020-02-25,-0.030766221694750257
2020-02-26,-0.004481816584517251
2020-02-27,-0.041936591925938155
2020-02-28,-0.01008252324252527
2020-03-02,0.047076072693113244
2020-03-03,-0.028610707739742013
2020-03-04,0.04503081697998241
2020-03-05,-0.034323243865914156
2020-03-06,-0.014101726318068324
2020-03-09,-0.07313169080113806
2020-03-10,0.04718909046071302
2020-03-11,-0.04836295694141883
2020-03-12,-0.09485625314210216
2020-03-13,0.09452258225540026
2020-03-16,-0.12174024544699677
2020-03-17,0.061067748575252476
2020-03-18,-0.051070255898028154
2020-03-19,0.007935625065620077
2020-03-20,-0.04156184387585103
2020-03-23,-0.034598929280765356
2020-03-24,0.10205939442042912
2020-03-25,0.017937007390025534
2020-03-26,0.06576458680973528
2020-03-27,-0.031795519541149966
2020-03-30,0.030921756293734077
